Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_1.wav",Max,Max,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_2.wav",brought,brought,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_3.wav",a,a,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_4.wav",small,small,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_5.wav",snack,sack,snack,snæk,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Consonant Insertion']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_6.wav",of,of,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_7.wav",fish,fish,,,Disfluency Error,['Repair']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_8.wav",w,,,w,Disfluency Error,['Interjection']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_9.wav",a,a,,,Disfluency Error,['Word Repetition']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_10.wav",small,small,,,Disfluency Error,['Word Repetition']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_11.wav",sack,sack,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_12.wav",of,of,,,Disfluency Error,['Word Repetition']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_13.wav",fish,fish,,,Disfluency Error,['Word Repetition']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_14.wav",and,and,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_15.wav",Jack,Jack,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_16.wav",had,had,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_17.wav",a,a,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_18.wav",pack,pack,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_19.wav",of,of,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799206_word_segment_20.wav",kɹækəz,crackers,,kɹækəz,Phonological Error,['Vowel Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_1.wav",They,They,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_2.wav",munched,munched,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_3.wav",apply:,happily,apply:,əplaɪ:,Mixed Error+Orthographic Sub.+Disfluency Error+Phonological,"['Unrelated', 'Prolongation', 'Consonant Omission', 'Vowel Substitution', 'Vowel Insertion']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_4.wav",purring,purring,,,Disfluency Error,['Repair']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_5.wav",happily,happily,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_6.wav",purring,purring,,,Disfluency Error,['Word Repetition']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_7.wav",with,with,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799207_word_segment_8.wav",delight,delight,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_1.wav",As,As,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_2.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_3.wav",sun,sun,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_4.wav",set,set,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_5.wav",Max,Max,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_6.wav",and,and,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_7.wav",Jack,Jack,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_8.wav",became,became,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_9.wav",bɛs,best,,bɛs,Phonological Error,['Consonant Omission']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799208_word_segment_10.wav",p|ælz,pals,,p|ælz,Disfluency Error,['Broken Word']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_1.wav",They,They,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_2.wav",promise,promised,promise,pɹɑmɪs,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_3.wav",to,to,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_4.wav",meet,meet,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_5.wav",again,again,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_6.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_7.wav",next,next,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_8.wav",day,day,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_9.wav",to,to,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_10.wav",play,play,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_11.wav",on,on,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_12.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799209_word_segment_13.wav",mæ,mat,,mæ,Phonological Error,['Consonant Omission']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799210_word_segment_1.wav",And,And,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799210_word_segment_2.wav",so,so,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799210_word_segment_3.wav",ðɛ|əɹ,their,,ðɛ|əɹ,Disfluency Error,['Broken Word']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799210_word_segment_4.wav",fwɛndʃɪp,friendship,,fwɛndʃɪp,Phonological Error,['Consonant Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_CanxAhhjiePs6niCtdVzPqVIzXt1_sid_Bq59QeS2MunIuem6zTgo_1742766370_195799210_word_segment_5.wav",ɡwu,grew,,ɡwu,Phonological Error,['Consonant Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_1.wav",Lila,Lila,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_2.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_3.wav",mɜɹmeɪ,mermaid,,mɜɹmeɪ,Phonological Error,['Consonant Omission']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_4.wav",loves,loved,loves,lʌvz,Mixed Error+Grammatical+Phonological,"['Substitution', 'Consonant Substitution']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_5.wav",visiting,visiting,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_6.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_7.wav",dolphin,dolphin,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799211_word_segment_8.wav",store,store,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_1.wav",It,It,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_2.wav",was,was,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_3.wav",filled,filled,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_4.wav",with,with,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_5.wav",shiny,shiny,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_6.wav",,,,,Unintelligible,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_7.wav",tɹɪŋkləts,trinkets,,tɹɪŋkləts,Phonological Error,['Consonant Insertion']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_8.wav",What're,,What're,,Self Response,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_9.wav",trinklets,,trinklets,,Self Response,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_10.wav",keep,,keep,,Mixed Error+Disfluency Error+Other+Whispering,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_11.wav",going,,going,,Mixed Error+Whispering+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_12.wav",and,and,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_13.wav",treasures,treasures,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_14.wav",from,from,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_15.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799212_word_segment_16.wav",sea,sea,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799213_word_segment_1.wav",One,One,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843_195799213_word_segment_2.wav",day,day,,,Correct,[]
