Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_2.wav,Each day,day,,,Correct,[],itʃ deɪ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_3.wav,Each day Tess,Tess,,,Correct,[],itʃ deɪ tɛs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_4.wav,day Tess faʊn,found,,faʊn,Phonological Error,['Consonant Omission'],deɪ tɛs faʊn,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_5.wav,Tess faʊn new,new,,,Correct,[],tɛs faʊn nu,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_6.wav,faʊn new places,places,,,Correct,[],faʊn nu pleɪsɪz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_7.wav,new places in,in,,,Correct,[],nu pleɪsɪz ʌn,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_8.wav,places in her,her,,,Correct,[],pleɪsɪz ʌn ər,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_9.wav,in her mab,map,mab,mæb,Mixed Error+Orthographic Sub.+Phonological,"['Letter Reversal', 'Consonant Substitution']",ʌn ər mæb,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_10.wav,her mab book,book,,,Correct,[],ər mæb bʊk,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_11.wav,mab book like,like,,,Correct,[],mæb bʊk laɪk,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_12.wav,book like i.island,islands,i.island,a.aɪlənd,Mixed Error+Orthographic Sub.+Phonological+Grammatical+Disfluency Error,"['Phonological', 'Consonant Omission', 'Omission', 'Stutter']",bʊk laɪk a.aɪlənd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_13.wav,like i.island wit,with,wit,wɪt,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Consonant Substitution']",laɪk a.aɪlənd wɪt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_14.wav,i.island wit beaches,beaches,,,Correct,[],a.aɪlənd wɪt bitʃɪz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_15.wav,wit beaches or,or,,,Correct,[],wɪt bitʃɪz ɔɹ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_16.wav,beaches or high,high,,,Correct,[],bitʃɪz ɔɹ haɪ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_17.wav,or high towers,tower,towers,taʊəɹz,Mixed Error+Orthographic Sub.+Phonological+Grammatical,"['Phonological', 'Consonant Insertion', 'Insertion']",ɔɹ haɪ taʊəɹz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_18.wav,high towers where,where,,,Correct,[],haɪ taʊəɹz wɛər,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_19.wav,towers where wind,wind,,,Run-on,[],taʊəɹz wɛər waɪnd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799293_ngram_segment_20.wav,where wind sings,sings,,,Correct,[],wɛər waɪnd sɪŋz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_1.wav,One,One,,,Correct,[],wʌn,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_2.wav,One day,day,,,Correct,[],wʌn deɪ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_3.wav,One day Tess,Tess,,,Correct,[],wʌn deɪ tɛs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_4.wav,day Tess decided,decided,,,Correct,[],deɪ tɛs dɪsaɪdʌd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_5.wav,Tess decided to,to,,,Correct,[],tɛs dɪsaɪdʌd toʊ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799294_ngram_segment_6.wav,decided to explore,explore,,,Correct,[],dɪsaɪdʌd toʊ ɪksplɔɹ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_1.wav,wɪt,With,,wɪt,Phonological Error,['Consonant Substitution'],wɪt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_2.wav,wɪt her,her,,,Correct,[],wɪt ər,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_3.wav,wɪt her map,maps,map,mæp,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",wɪt ər mæp,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_4.wav,her map anduh,and,anduh,ændə,Mixed Error+Disfluency Error+Phonological,"['Repair', 'Vowel Insertion']",ər mæp ændə,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_5.wav,map anduh and,and,,,Correct,[],mæp ændə ʌnd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_6.wav,anduh and compass,compass,,,Correct,[],ændə ʌnd kʌmpʌs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_7.wav,and compass she,she,,,Correct,[],ʌnd kʌmpʌs ʃʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_8.wav,compass she went,went,,,Correct,[],kʌmpʌs ʃʌ wɛnt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_9.wav,she went to,to,,,Run-on,[],ʃʌ wɛnt toʊ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_10.wav,went to she,she,,,Disfluency Error,['Word Repetition'],wɛnt toʊ ʃʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_11.wav,to she went,went,,,Disfluency Error,['Word Repetition'],toʊ ʃʌ wɛnt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_12.wav,she went to,to,,,Mixed Error+Disfluency Error+Run-on Word,['Word Repetition'],ʃʌ wɛnt toʊ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_13.wav,went to find,find,,,Correct,[],wɛnt toʊ faɪnd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_14.wav,to find new,new,,,Correct,[],toʊ faɪnd nu,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799295_ngram_segment_15.wav,find new wonders,wonders,,,Run-on,[],faɪnd nu wʌndərz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_1.wav,She,She,,,Correct,[],ʃʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_2.wav,She walk,walked,walk,wɔk,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",ʃʌ wɔk,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_3.wav,She walk tɹu,through,,tɹu,Phonological Error,['Consonant Substitution'],ʃʌ wɔk tɹu,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_4.wav,walk tɹu twiz,trees,,twiz,Phonological Error,['Consonant Substitution'],wɔk tɹu twiz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_5.wav,tɹu twiz and,and,,,Correct,[],tɹu twiz ʌnd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_6.wav,twiz and reached,reached,,,Correct,[],twiz ʌnd ɹitʃt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_7.wav,and reached a,a,,,Correct,[],ʌnd ɹitʃt ʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_8.wav,reached a hill,hill,,,Correct,[],ɹitʃt ʌ hɪl,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_9.wav,a hill wɪt,with,,wɪt,Phonological Error,['Consonant Substitution'],ʌ hɪl wɪt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_10.wav,hill wɪt many,many,,,Correct,[],hɪl wɪt mɪni,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_11.wav,wɪt many rocks,rocks,,,Correct,[],wɪt mɪni ɹɑks,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_12.wav,many rocks and,and,,,Correct,[],mɪni ɹɑks ʌnd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799296_ngram_segment_13.wav,rocks and pwɛbəlz,pebbles,,pwɛbəlz,Phonological Error,['Consonant Insertion'],ɹɑks ʌnd pwɛbəlz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_1.wav,Near,Near,,,Correct,[],nɪər,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_2.wav,Near the,the,,,Correct,[],nɪər ðɪ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_3.wav,Near the top,top,,,Correct,[],nɪər ðɪ tɑp,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_4.wav,the top Tess,Tess,,,Correct,[],ðɪ tɑp tɛs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_5.wav,top Tess spotted,spotted,,,Run-on,[],tɑp tɛs spˈɑtɪd,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_6.wav,Tess spotted a,a,,,Correct,[],tɛs spˈɑtɪd ʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_7.wav,spotted a new,new,,,Correct,[],spˈɑtɪd ʌ nu,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_8.wav,a new surprise,surprise,,,Correct,[],ʌ nu sʌpɹaɪz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_9.wav,new surprise hidden,hidden,,,Correct,[],nu sʌpɹaɪz hɪdʌn,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_10.wav,surprise hidden nest,nest,,,Correct,[],sʌpɹaɪz hɪdʌn nɛst,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_11.wav,hidden nest wit,with,wit,wɪt,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Consonant Substitution']",hɪdʌn nɛst wɪt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_12.wav,nest wit twi,three,,twi,Phonological Error,['Consonant Substitution'],nɛst wɪt twi,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_13.wav,wit twi ɛks,eggs,,ɛks,Phonological Error,['Consonant Substitution'],wɪt twi ɛks,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_14.wav,twi ɛks a,a,,,Correct,[],twi ɛks ʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_15.wav,ɛks a sign,sign,,,Correct,[],ɛks ʌ saɪn,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_16.wav,a sign of,of,,,Correct,[],ʌ saɪn ʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_17.wav,sign of lie,life,lie,laɪ,Mixed Error+Phonological+Orthographic Sub.,"['Consonant Omission', 'Phonological']",saɪn ʌ laɪ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_18.wav,of lie saw,so,saw,sɔ,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Vowel Substitution', 'Repair']",ʌ laɪ sɔ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_19.wav,lie saw so,so,,,Correct,[],laɪ sɔ soʊ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_20.wav,saw so small,small,,,Correct,[],sɔ soʊ smɔl,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_21.wav,so small yet,yet,,,Correct,[],soʊ smɔl jɛt,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799297_ngram_segment_22.wav,small yet vast,vast,,,Correct,[],smɔl jɛt væst,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799298_ngram_segment_1.wav,Tess,Tess,,,Correct,[],tɛs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799298_ngram_segment_2.wav,Tess was,was,,,Correct,[],tɛs wʌz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799298_ngram_segment_3.wav,Tess was Tess,Tess,,,Disfluency Error,['Word Repetition'],tɛs wʌz tɛs,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799298_ngram_segment_4.wav,was Tess vas,was,vas,vʌz,Mixed Error+Disfluency Error+Phonological,"['Word Repetition', 'Consonant Substitution']",wʌz tɛs vʌz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799298_ngram_segment_5.wav,Tess vas tə.θɹɪld,thrilled,,tə.θɹɪld,Disfluency Error,['Stutter'],tɛs vʌz tə.θɹɪld,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799299_ngram_segment_1.wav,She,She,,,Correct,[],ʃʌ,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799299_ngram_segment_2.wav,She knew,knew,,,Correct,[],ʃʌ nju,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799299_ngram_segment_3.wav,She knew she'd,she'd,,,Correct,[],ʃʌ nju ʃˈid,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
processed_audio/annotated_word_segments_ngram/uid_ECPqsmdUcMhqkJwXAfhhs3XTgoa2_sid_4gZB1gGVwNVq0ZADHcVo_1741643714_195799299_ngram_segment_4.wav,knew she'd always,always,,,Correct,[],nju ʃˈid ɑlwʌz,ECPqsmdUcMhqkJwXAfhhs3XTgoa2
